season,match_id,match_name,home_team,away_team,venue,city,country,current_innings,innings_id,name,fullName,runs,ballsFaced,minutes,fours,sixes,strikeRate,captain,isNotOut,runningScore,runningOver,shortText,commentary,link
2024.0,1422119,CSK v RCB,CSK,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,RCB,1,V Kohli,Virat Kohli,21,20,46,0,1,105.00,False,False,"{'wickets': 4, 'runs': 77}",11.2,c Ravindra b Mustafizur Rahman,"tiki-taka catch between Rahane and Ravindra at midwicket. Looks like a slightly slower ball, which is why Kohli has not got all on this pull, and Rahane takes the diving catch at deep midwicket and lobs it to Ravindra before sliding into the boundary cushions",
2024.0,1422119,CSK v RCB,CSK,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,RCB,1,F du Plessis,Faf du Plessis,35,23,21,8,0,152.17,True,False,"{'wickets': 1, 'runs': 41}",4.3,c Ravindra b Mustafizur Rahman,"The Fizz strikes in his first over this IPL. The cutter from Mustafizur. Bowls at 130ks, on a length, outside off, du Plessis early into it, and ends up miscuing it to deep point",
2024.0,1422119,CSK v RCB,CSK,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,RCB,1,RM Patidar,Rajat Patidar,0,3,2,0,0,0.00,False,False,"{'wickets': 2, 'runs': 41}",4.6,c &dagger;Dhoni b Mustafizur Rahman,"double strike for the Fizz. He has been done in by pace again. A Test-match dismissal. On a good length, wobble-seam, just going with the angle. No feet from Patidar, slightly late on it, edges it through",
2024.0,1422119,CSK v RCB,CSK,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,RCB,1,GJ Maxwell,Glenn Maxwell,0,1,2,0,0,0.00,False,False,"{'wickets': 3, 'runs': 42}",5.3,c &dagger;Dhoni b Chahar,"CSK have come roaring back. Maxwell is gone for a golden duck. What a huge wicket. Short of a length, top of off or thereabouts, Maxwell looks to punch at it with an open face. The face is just too open. Edges it to Dhoni. Actually off the face of the bat. This game has turned on its head",
2024.0,1422119,CSK v RCB,CSK,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,RCB,1,C Green,Cameron Green,18,22,20,1,0,81.81,False,False,"{'wickets': 5, 'runs': 78}",11.4, b Mustafizur Rahman,"four for Fizz. Hits the top of leg. The cutter from Mustafizur. Short of a length, pitches outside leg, Green makes room to look to crash it into the covers. Beaten by the turn",
2024.0,1422119,CSK v RCB,CSK,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,RCB,1,Anuj Rawat,Anuj Rawat,48,25,50,4,3,192.00,False,False,"{'wickets': 6, 'runs': 173}",19.6,run out (&dagger;Dhoni),"wide yorker again, DK has shuffled across so it won't be called. Rawat tries to steal a bye, and Dhoni catches him short with a direct hit. ""You still got it""",
2024.0,1422119,CSK v RCB,CSK,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,RCB,1,KD Karthik,Dinesh Karthik,38,26,45,3,2,146.15,False,True,{},,not out,,
2024.0,1422119,CSK v RCB,CSK,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,2,RD Gaikwad,Ruturaj Gaikwad,15,15,19,3,0,100.00,True,False,"{'wickets': 1, 'runs': 38}",3.6,c Green b Yash Dayal,<strong>Edged and taken on the second attempt by Green at first slip.</strong> This is excellent bowling and also excellent captaincy from Faf to keep the slip in. Keeps it on a length but well outside off stump. Gaikwad gets forward reaching for the drive. He gets a thick edge and Green takes a fairly simple catch albeit on the second attempt. Important wicket for RCB,
2024.0,1422119,CSK v RCB,CSK,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,2,R Ravindra,Rachin Ravindra,37,15,33,3,3,246.66,False,False,"{'wickets': 2, 'runs': 71}",6.6,c Patidar b Sharma,"He's gone now! One shot too many for Rachin. Was a length ball on middle and leg. He sweeps eyeing another six, but doesn't connect as cleanly. Deep backward square leg settles himself and takes a comfortable catch. Lovely debut for Rachin who falls for a 15-ball 37.",
2024.0,1422119,CSK v RCB,CSK,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,2,AM Rahane,Ajinkya Rahane,27,19,26,0,2,142.10,False,False,"{'wickets': 3, 'runs': 99}",10.2,c Maxwell b Green,"<strong>Excellent catch by Maxwell at square leg and Rahane's sprightly knock ends.</strong> Back of a length ball but the line was crucial here. It was outside off, which meant Rahane had to fetch it and he could not control his pull. Maxwell is a few steps in from the boundary. But he adjusts well, and takes a reverse-cupped catch over his head",
2024.0,1422119,CSK v RCB,CSK,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,2,DJ Mitchell,Daryl Mitchell,22,18,23,0,2,122.22,False,False,"{'wickets': 4, 'runs': 110}",12.3,c Patidar b Green,"<b>The short ball does the trick for Green!</b> Banged in short outside off, Mitchell was looking to go over long-on. Does not get any power on the pull and Patidar makes no mistake at long-on.",
2024.0,1422119,CSK v RCB,CSK,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,2,S Dube,Shivam Dube,34,28,43,4,1,121.42,False,True,{},,not out,,
2024.0,1422119,CSK v RCB,CSK,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,2,RA Jadeja,Ravindra Jadeja,25,17,31,0,1,147.05,False,True,{},,not out,,
2024.0,1422120,PBKS v DC,PBKS,DC,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,DC,1,DA Warner,David Warner,29,21,35,3,2,138.09,False,False,"{'wickets': 2, 'runs': 74}",7.6,c &dagger;Sharma b Patel,"lovely slower bouncer. Harshal is celebrating a catch at the wicket, but the umpire hasn't given it. PBKS review it. Ultra Edge confirms there is a bit of a tope edge and also a chunk of the glove on the ball. Warner has to go",
2024.0,1422120,PBKS v DC,PBKS,DC,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,DC,1,MR Marsh,Mitchell Marsh,20,12,16,2,2,166.66,False,False,"{'wickets': 1, 'runs': 39}",3.2,c Chahar b Arshdeep Singh,"wide on the crease, wide half-volley, Marsh square-drives, but finds short cover-point to perfection. Arshdeep has got lucky with this one",
2024.0,1422120,PBKS v DC,PBKS,DC,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,DC,1,SD Hope,Shai Hope,33,25,30,2,2,132.00,False,False,"{'wickets': 3, 'runs': 94}",10.4,c Harpreet Brar b Rabada,"Rabada comes back. This length ball, bowled at 141ks, might have just stopped a touch on him and Hope almost plays a check-drive straight and low to short cover",
2024.0,1422120,PBKS v DC,PBKS,DC,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,DC,1,RR Pant,Rishabh Pant,18,13,19,2,0,138.46,True,False,"{'wickets': 4, 'runs': 111}",12.4,c Bairstow b Patel,"Patel makes up for the drop catch. And again with the slower short ball. Bowled at 123ks, Pant looks to ramp it behind square, but the lack of pace means he ends up lobbing a catch to backward point. Pant is furious with himself",
2024.0,1422120,PBKS v DC,PBKS,DC,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,DC,1,RK Bhui,Ricky Bhui,3,7,33,0,0,42.85,False,False,"{'wickets': 5, 'runs': 111}",13.2,c &dagger;Sharma b Harpreet Brar,"appeal for catch down the leg side, the umpire calls it a wide, and PBKS review it. This is fired into the pads, Bhui gets inside it, looks for a tickle fine to fine leg, and UltraEdge confirms he has gloved it. A second catch decision successfully reviewed by PBKS",
2024.0,1422120,PBKS v DC,PBKS,DC,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,DC,1,T Stubbs,Tristan Stubbs,5,8,14,0,0,62.50,False,False,"{'wickets': 6, 'runs': 128}",15.4,c Shashank Singh b Chahar,"looks for the inside-out chip over extra cover, but again the lack of turn for Chahar perhaps means he ends up hitting it much straighter than desired. Shashank makes a good run to his left from long-off and completes a diving catch. And credit where it's due: this ball does drift in to hit him on the inner half of the bat",
2024.0,1422120,PBKS v DC,PBKS,DC,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,DC,1,AR Patel,Axar Patel,21,13,18,2,1,161.53,False,False,"{'wickets': 7, 'runs': 138}",17.1,run out (sub [T Thyagarajan]/&dagger;Sharma),"Close call on the run-out. The third umpire comes in. Short of a length, slower ball, angling in, Axar bunts it into the leg side, wants a second to keep strike but the substitute fielder Tanay's throw from deep square is on the money. Axar is caught short. No dive either",
2024.0,1422120,PBKS v DC,PBKS,DC,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,DC,1,Sumit Kumar,Sumit Kumar,2,9,18,0,0,22.22,False,False,"{'wickets': 8, 'runs': 147}",18.3,c &dagger;Sharma b Arshdeep Singh,"now Arsh goes full, 134ks, seam slanting towards slip, and there is a bit of movement in the air to take the edge on the attempted big hit from Sumit",
2024.0,1422120,PBKS v DC,PBKS,DC,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,DC,1,Abishek Porel,Abishek Porel,32,10,17,4,2,320.00,False,True,{},,not out,,
2024.0,1422120,PBKS v DC,PBKS,DC,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,DC,1,Kuldeep Yadav,Kuldeep Yadav,1,2,1,0,0,50.00,False,False,"{'wickets': 9, 'runs': 174}",19.6,run out (Shashank Singh/Patel),"finally tries the yorker, ends u bowling a low full toss, hit down to long-on for one. They try the second but Kuldeep ends up sacrificing himself",
2024.0,1422120,PBKS v DC,PBKS,DC,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,PBKS,2,S Dhawan,Shikhar Dhawan,22,16,17,4,0,137.50,True,False,"{'wickets': 1, 'runs': 34}",3.1, b Sharma,"<strong>Ishant rattles middle stump!</strong> He wins the battle of the Delhiites. Dhawan danced down, looked premeditated, and tried to heave across the line. Looked to have bounced lower than Dhawan expected. The 137ks ball zipped past him. Ishant's off in celebration.",
2024.0,1422120,PBKS v DC,PBKS,DC,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,PBKS,2,JM Bairstow,Jonny Bairstow,9,3,22,2,0,300.00,False,False,"{'wickets': 2, 'runs': 42}",3.5,run out (Sharma),"<strong>Has Ishant tipped the ball in follow-through to run Bairstow out?</strong> Yeah, poor YJB. This was more unlucky though and he resigns with a smile while walking back. Was a slow ball into the pitch to which Prabhsimran charged and cuffed with a cross-ish bat. It poured along the pitch, Ishant went low to the right and got <i>just</I> a fingertip to it. Smart replays with multiple angles confirms and it and YJB, diving back, couldn't make it in time.",
2024.0,1422120,PBKS v DC,PBKS,DC,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,PBKS,2,Prabhsimran Singh,Prabhsimran Singh,26,17,32,5,0,152.94,False,False,"{'wickets': 3, 'runs': 84}",9.2,c Warner b Kuldeep Yadav,"<strong>Kuldeep gives it air and reaps rewards</strong>. Googly at 83ks is full and outside off, Prabhsimran tried to thrash it over the fielder but found Warner at long-on. Looked to have dipped a bit",
2024.0,1422120,PBKS v DC,PBKS,DC,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,PBKS,2,SM Curran,Sam Curran,63,47,72,6,1,134.04,False,False,"{'wickets': 5, 'runs': 167}",18.3, b Ahmed,"<strong>Heaves across the line, Curran misses but not Khaleel</strong>. Offcutter on a length, lands outside off and comes back in. Curran was too early on the shot and it hit top of off. Preity Zinta applauds and is all smiles as Curran walks back",
2024.0,1422120,PBKS v DC,PBKS,DC,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,PBKS,2,JM Sharma,Jitesh Sharma,9,9,11,1,0,100.00,False,False,"{'wickets': 4, 'runs': 100}",11.3,st &dagger;Pant b Kuldeep Yadav,"Another appeal for stumping. Pant is all smiles. Is Jitesh walking? Sent upstairs. Was a length ball down leg, Jitesh went for the expansive reverse sweep. He missed it and was mid-jump and out of the crease. Meanwhile, Pant lunged low, stretched his upper body as far forward as he could and pushed the ball into the stumps. That oughta reaffirm thoughts around his keeping",
2024.0,1422120,PBKS v DC,PBKS,DC,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,PBKS,2,LS Livingstone,Liam Livingstone,38,21,38,2,3,180.95,False,True,{},,not out,,
2024.0,1422120,PBKS v DC,PBKS,DC,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,PBKS,2,Shashank Singh,Shashank Singh,0,1,1,0,0,0.00,False,False,"{'wickets': 6, 'runs': 167}",18.4,c &dagger;Pant b Ahmed,"<strong>Shashank has been bounced out first ball, Khaleel on a hat-trick</strong>. Pacy and at the armpit, the batter was done for pace and cramped for room as he tried to pull. Ball popped off the glove for Pant to take a dolly. Khaleel and Pant share a glance of understanding, this seems to be a plan coming off",
2024.0,1422120,PBKS v DC,PBKS,DC,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,PBKS,2,Harpreet Brar,Harpreet Brar,2,2,4,0,0,100.00,False,True,{},,not out,,
2024.0,1422121,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,PD Salt,Phil Salt,54,40,68,3,3,135.00,False,False,"{'wickets': 6, 'runs': 119}",13.5,c Jansen b Markande,"<b>Salt swings to leg, but holes out to Jansen in the deep!</b> Salt has shaken his last after giving the KKR fans a taste. Stepped away as Markande pushed one down the leg side, didn't quite get hold of his shot - but it still needed good work from Jansen running around to his right and diving full length for the catch",
2024.0,1422121,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,SP Narine,Sunil Narine,2,4,11,0,0,50.00,False,False,"{'wickets': 1, 'runs': 23}",1.6,run out (Shahbaz Ahmed),"banged into the deck, Salt fends it away to backward point... <b>and Narine has run himself out looking for one!</b> Direct hit from Shahbaz Ahmed and he's nowhere in the frame! Salt had no intention of running there but Narine got about halfway down before noticing. Barely bothered to try and make his ground, with Jansen lurking to complete the run-out if needed",
2024.0,1422121,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,VR Iyer,Venkatesh Iyer,7,5,7,1,0,140.00,False,False,"{'wickets': 2, 'runs': 32}",3.3,c Jansen b Natarajan,"<b>larruped... straight to cover!</b> Bit of a slot ball, really, and Iyer was looking to cash in with a hard-handed drive. But he couldn't have picked out the fielder better, Jansen staying low to clutch the ball to his chest. Second wicket of the evening for SRH",
2024.0,1422121,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,SS Iyer,Shreyas Iyer,0,2,1,0,0,0.00,True,False,"{'wickets': 3, 'runs': 32}",3.5,c Cummins b Natarajan,"<b>chipped to mid-off! Superb take above his head by Cummins</b>, and SRH have taken a third wicket inside the powerplay. Full from Natarajan and Shreyas was looking to loft it over the off side, <i>almost</i> cleared the man on the edge of the ring... but his opposite number is a tall bloke and reels in the catch. First down payment on that INR 20.5 crore fee from Cummins",
2024.0,1422121,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,N Rana,Nitish Rana,9,11,18,1,0,81.81,False,False,"{'wickets': 4, 'runs': 51}",7.3,c Tripathi b Markande,"<b>googly, Rana reverses... straight to backward point!</b> Simple head-height catch for Tripathi and Rana can only offer a rueful smile as he walks off. Funky stuff fails to land, Markande strikes with his third ball. KKR slip deeper into the hole",
2024.0,1422121,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,Ramandeep Singh,Ramandeep Singh,35,17,20,1,4,205.88,False,False,"{'wickets': 5, 'runs': 105}",12.1,c Markande b Cummins,"<b>chipped to cover, Cummins strikes!</b> Hit high on the bat as he looked to drive on the up, well held by Markande diving across to his right. Ramandeep won't be taking this deep. The KKR recovery takes a hit",
2024.0,1422121,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,RK Singh,Rinku Singh,23,15,35,3,0,153.33,False,False,"{'wickets': 7, 'runs': 200}",19.1,c Markram b Natarajan,"<b>top-edged in the slog, taken at long-on!</b> Rinku knows he has to go (or get Russell on strike). He opts for the former and holes out to Markram a few yards in off the rope",
2024.0,1422121,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,AD Russell,Andre Russell,64,25,32,3,7,256.00,False,True,{},,not out,,
2024.0,1422121,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,MA Starc,Mitchell Starc,6,3,3,1,0,200.00,False,True,{},,not out,,
2024.0,1422121,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",Kolkata,India,SRH,2,MA Agarwal,Mayank Agarwal,32,21,27,4,1,152.38,False,False,"{'wickets': 1, 'runs': 60}",5.3,c Singh b Harshit Rana,"<strong>taken at deep backward square leg!</strong> Harshit offers a stare to Agarwal, who walks back, but not without looking back at Harshit! Short delivery at sharp pace around off, as he gets good bounce. Agarwal pulls but off the higher side of the bat. The longer side of the boundary comes into play, as Rinku takes it low",
2024.0,1422121,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",Kolkata,India,SRH,2,Abhishek Sharma,Abhishek Sharma,32,19,36,4,2,168.42,False,False,"{'wickets': 2, 'runs': 71}",7.2,c Varun b Russell,"<strong>taken at fine leg!</strong> The man in the deep had to move a few steps to his left, and end at where an imaginary straightish fine leg would have been. Russell dug one a short at Abhishek, with the ball climbing nicely towards the batter's throat on middle and leg. He went for the pull, but top-edged it, with the extra pace getting the ball to zip through off the pitch",
2024.0,1422121,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",Kolkata,India,SRH,2,RA Tripathi,Rahul Tripathi,20,20,33,0,1,100.00,False,False,"{'wickets': 4, 'runs': 111}",12.5,c Harshit Rana b Narine,"<strong>taken at fine leg!</strong> Narine strikes after being economical all day. Tripathi keeps attempting the sweep, and finds the fielder on this occasion. His struggle ends at a run-a-ball 20. The ball was again full, as Tripathi went slogging across the line",
2024.0,1422121,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",Kolkata,India,SRH,2,AK Markram,Aiden Markram,18,13,20,2,0,138.46,False,False,"{'wickets': 3, 'runs': 107}",11.4,c Singh b Varun,"<strong>nabbed at deep midwicket!</strong> He had to take a few steps forward, and then bend to take it low. Rinku was the fielder there. Varun bowled full and on the stumps, as Markram went slog sweeping across the line, but ended up playing down the longer side of the ground. He departs, as SRH's required rate keeps rising",
2024.0,1422121,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",Kolkata,India,SRH,2,H Klaasen,Heinrich Klaasen,63,29,45,0,8,217.24,False,False,"{'wickets': 7, 'runs': 204}",19.5,c Suyash Sharma b Harshit Rana,"<strong>great catch by Suyash!</strong> Someone listen to the deafening roar at Eden. Suyash, placed at short third, had to half-turn around while moving back and keeping his eyes on the ball. It arrived on him over his right shoulder, and he tumbled to take it. Another slower ball from Harshit, as he rolls his fingers over it. Bowls on a hittable length, though, and just outside off. Klaasen has a go at it aiming for the leg side, but plays early and gets it off a top edge",
2024.0,1422121,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",Kolkata,India,SRH,2,Abdul Samad,Abdul Samad,15,11,20,1,1,136.36,False,False,"{'wickets': 5, 'runs': 145}",16.5,c VR Iyer b Russell,"<strong>straight to deep midwicket!</strong> The fielder was placed right on the edge of the rope, and that arrived at a comfortable height, in front of his stomach. It was a full toss which was dipping just outside off, as Samad wasn't able to time his swing. He waited for a few seconds to confirm if it wasn't an above-waist no-ball or not, before heading back. But he's asked to wait, as the umpires take a look again. And replays confirm it arrived at him just below the waist, so it is not a no-ball",
2024.0,1422121,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",Kolkata,India,SRH,2,Shahbaz Ahmed,Shahbaz Ahmed,16,5,15,1,2,320.00,False,False,"{'wickets': 6, 'runs': 203}",19.3,c SS Iyer b Harshit Rana,"<strong>finds long-on!</strong> The crowd at Eden suddenly wakes up from sleep. Shahbaz falls, leaving this on the knife's edge. Harshit went on the shorter side of a length, while angling it across. The ball arrived around middle and off, as Shahbaz shaped to launch it down the ground but mistimed the shot for a simple catch for Shreyas",
2024.0,1422121,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",Kolkata,India,SRH,2,M Jansen,Marco Jansen,1,1,3,0,0,100.00,False,True,{},,not out,,
2024.0,1422121,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",Kolkata,India,SRH,2,PJ Cummins,Pat Cummins,0,1,1,0,0,0.00,True,True,{},,not out,,
2024.0,1422122,RR v LSG,RR,LSG,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RR,1,YBK Jaiswal,Yashasvi Jaiswal,24,12,34,3,1,200.00,False,False,"{'wickets': 2, 'runs': 49}",4.6,c Pandya b Mohsin Khan,"Clothed to mid-on and Jaiswal's distraught. Mohsin has shelled a few dollars but goes pace-on, into the pitch to hurry the in-form youngster. He went though with the shot but could only pop it straight to the man. The pitch has been on the slower side so far but this ball steered away from that trend.",
2024.0,1422122,RR v LSG,RR,LSG,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RR,1,JC Buttler,Jos Buttler,11,9,15,2,0,122.22,False,False,"{'wickets': 1, 'runs': 13}",1.6,c &dagger;Rahul b Naveen-ul-Haq,"<strong>Nicked off on the flashing cover drive</strong>. Naveen is pumped! Excellent low catch from Rahul too. Was very full, there for the drive, but it's never as straightforward with Naveen's angles. Delivered from wide of the crease, it came in towards fifth stump, was coming back in. Buttler buckled his back knee and tried muscling it. The sound of the nick was like a stick breaking, it hovered low to Rahul's right. He was wrong-footed, as the first step was to the leg side, but he then flung himself low and timed the gather well.",
2024.0,1422122,RR v LSG,RR,LSG,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RR,1,SV Samson,Sanju Samson,82,52,89,3,6,157.69,True,True,{},,not out,,
2024.0,1422122,RR v LSG,RR,LSG,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RR,1,R Parag,Riyan Parag,43,29,42,1,3,148.27,False,False,"{'wickets': 3, 'runs': 142}",14.5,c sub (Hooda) b Naveen-ul-Haq,"<strong>Tries doing something similar but holes out to deep-backward square</strong>. Was a shortish ball, 119ks, just outside off, Parag tried dragging it across with a pull, top edged it and Hooda took a dolly. Excellent 93-run stand though",
2024.0,1422122,RR v LSG,RR,LSG,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RR,1,SO Hetmyer,Shimron Hetmyer,5,7,7,0,0,71.42,False,False,"{'wickets': 4, 'runs': 150}",16.3,c &dagger;Rahul b Ravi Bishnoi,"<strong>Appeal, given. Hetmyer reviews</strong>. Think it was caught behind even though Rahul dislodged the stumps while lifting his hand in celebration. Length ball landed in line and turned away, the lid-less Hetmyer's front foot was well in front of the crease and he tried to defend with a straight bat. Hawk-Eye shows there was a feather, much to Hetmyer's surprise. Rahul and Bishnoi are delighted, LSG are pulling it back",
2024.0,1422122,RR v LSG,RR,LSG,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RR,1,DC Jurel,Dhruv Jurel,20,12,20,1,1,166.66,False,True,{},,not out,,
2024.0,1422122,RR v LSG,RR,LSG,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,LSG,2,Q de Kock,Quinton de Kock,4,5,3,1,0,80.00,False,False,"{'wickets': 1, 'runs': 4}",0.5,c Burger b Boult,"<strong>taken at fine leg!</strong> This is pretty much a gift from de Kock for Boult, who offers a wry smile. Boult bowled this on the fuller side of a length, angling it in and pitching outside leg. De Kock went clipping it with the line, only to find the fielder positioned bang where he hit it. Burger took it with a reverse cup to get into the action right away",
2024.0,1422122,RR v LSG,RR,LSG,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,LSG,2,KL Rahul,KL Rahul,58,44,81,4,2,131.81,True,False,"{'wickets': 5, 'runs': 145}",16.1,c Jurel b Sandeep Sharma,"<strong>taken at deep point!</strong> The pendulum swings late into the game. Sandeep bowls a wide line to Rahul, with the length being there to be hit. But Rahul went lofting far away from his body. Jurel had to take a few steps forward to catch that, and he did well in the end to send Rahul back",
2024.0,1422122,RR v LSG,RR,LSG,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,LSG,2,D Padikkal,Devdutt Padikkal,0,3,9,0,0,0.00,False,False,"{'wickets': 2, 'runs': 10}",2.2, b Boult,"<strong>bowled him!</strong> This one keeps low after the previous one hammered his helmet. The ball hits the top of middle, and the stump is flattened. Boult went slightly on the shorter side of a length this time, while angling it into the left-hander. The ball pitched on or about off stump, and came back in while not entirely taking off from the pitch. Padikkal had shaped to swipe - perhaps seeing the length - and so it was too late by the time he tried to bend to keep that out",
2024.0,1422122,RR v LSG,RR,LSG,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,LSG,2,A Badoni,Ayush Badoni,1,5,4,0,0,20.00,False,False,"{'wickets': 3, 'runs': 11}",3.1,c Buttler b Burger,"spooned to mid-off! Buttler sees the ball dying on to him, and takes a low catch. Burger leaving Royals' mouths spicy already. He bowled on a length, while shaping it across the right-hander and arriving outside off. Badoni went lofting seeing the length, but couldn't time his shot, and found the man inside the circle",
2024.0,1422122,RR v LSG,RR,LSG,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,LSG,2,DJ Hooda,Deepak Hooda,26,13,19,2,2,200.00,False,False,"{'wickets': 4, 'runs': 60}",7.3,c Jurel b Chahal,"<strong>nabbed at deep midwicket!</strong> Chahal strikes straight away. Jurel was actually placed a good few steps into the field of play, and had to take some steps back to gobble it in front of his stomach. Chahal tossed one up to invite Hooda, with the ball being fullish and outside off. Hooda skipped down and heaved, but it came off the inside half of the bat",
2024.0,1422122,RR v LSG,RR,LSG,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,LSG,2,N Pooran,Nicholas Pooran,64,41,60,4,4,156.09,False,True,{},,not out,,
2024.0,1422122,RR v LSG,RR,LSG,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,LSG,2,MP Stoinis,Marcus Stoinis,3,4,6,0,0,75.00,False,False,"{'wickets': 6, 'runs': 154}",17.3,c Jurel b Ashwin,"<strong>finds Jurel at deep midwicket!</strong> Ashwin went with the carrom ball, on a length on middle and leg. Stoinis had his front leg out of the way, and went hammering for a big hit. But Jurel ended up grabbing another catch, as he came a few steps forward",
2024.0,1422122,RR v LSG,RR,LSG,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,LSG,2,KH Pandya,Krunal Pandya,3,5,12,0,0,60.00,False,True,{},,not out,,
2024.0,1422123,GT v MI,GT,MI,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,1,WP Saha,Wriddhiman Saha,19,15,18,4,0,126.66,False,False,"{'wickets': 1, 'runs': 31}",3.6, b Bumrah,"<B>And you wonder why he didn't open the bowling!</b> Yorker from wide of the crease, and it is searing into the base of off and middle. Saha is wrongfooted and he cannot bring the bat down in time. The poles light up and Saha is gone.",
2024.0,1422123,GT v MI,GT,MI,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,1,Shubman Gill,Shubman Gill,31,22,35,3,1,140.90,True,False,"{'wickets': 2, 'runs': 64}",7.4,c Sharma b Chawla,"<B>this is why IPL teams still back Piyush Chawla!</b> He has the knack of taking wickets and he has delivered with a massive scalp. Chawla lets a quicker one rip, and Gill comes down the track to hit him over long on. But Gill's shot doesn't have the distance and Rohit takes a simple catch on the line",
