comment_id,season,match_id,match_name,home_team,away_team,current_innings,innings_id,over,ball,runs,shortText,isBoundary,isWide,isNoball,batsman1_id,batsman1_name,batsman1_runs,batsman1_balls,bowler1_id,bowler1_name,bowler1_overs,bowler1_maidens,bowler1_runs,bowler1_wkts,batsman2_id,batsman2_name,batsman2_runs,batsman2_balls,bowler2_id,bowler2_name,bowler2_overs,bowler2_maidens,bowler2_runs,bowler2_wkts,wicket_id,wkt_batsman_name,wkt_bowler_name,wkt_batsman_runs,wkt_batsman_balls,wkt_text,isRetiredHurt,text,preText,postText
110,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,1,1,0,"Topley to de Kock, no run",False,False,False,379143,Quinton de Kock,0,1,461632,Reece Topley,0.1,0,0,0,422108,KL Rahul,0,0,,,,,,,,,,,,,False,"on the fuller side of a length just outside off, with the ball angled in from over the wicket. Tapped towards cover-point","<p>One wide slip for Topley, as the action begins.</p><p>The umpires walk out, followed by Rahul and Quinton de Kock. Topley will open the bowling for RCB. De Kock on strike.</p><p><strong>7.25pm</strong> The ground looks jampacked - as is always the case in Bangalore - with the <strong>pitch wearing a greenish look</strong>. There are a fair bit of cracks on it, with 61m square boundaries in play today. It is unusually hot in Bangalore, with no sign of rain at least until the IPL ends.</p><p>""First four players in LSG lineup once played for RCB"" --- As <a href=""https://www.espncricinfo.com/story/ipl-2024-mumbai-indians-the-people-vs-hardik-pandya-why-what-and-the-way-out-1427208"">Sid Monga reminded us</a> the other day, loyalties don't last in franchise cricket, Nikhil Sai Paru</p><p><strong>LSG</strong>: 1 Quinton de Kock (wk), 2 KL Rahul (capt), 3 Devdutt Padikkal 4 Marcus Stoinis, 5 Nicholas Pooran, 6 Ayush Badoni, 7 Krunal Pandya, 8 Ravi Bishnoi, 9 Yash Thakur, 10 Mayank Yadav, 11 Naveen-ul-Haq. <strong>Impact Subs</strong>: Siddharth, Joseph, Hooda, Mishra and Gowtham</p><p><strong>RCB</strong>: 1 Faf du Plessis (capt), 2 Virat Kohli, 3 Rajat Patidar, 4 Glenn Maxwell, 5 Cameron Green, 6 Dinesh Karthik, 7 Anuj Rawat (wk), 8 Reece Topley, 9 Mayank Dagar, 10 Mohammed Siraj, 11 Yash Dayal. <strong>Impact Subs</strong>: Prabhudesai, Lomror, Karn, Vyshak and Swapnil</p><p><strong>7pm</strong> KL Rahul is out for the toss... but <strong>RCB win the toss and bowl</strong> first. Faf du Plessis calls the Chinnaswamy pitch ""patchy"". He says his side needs to ""find answers"" to tighten things up. Du Plessis says <strong>Topley replaces Alzarri Joseph</strong>. Rahul, playing on his home ground for Karnataka, asks his side to ""relax"" and put up some big runs on the board tonight. He plays <strong>Yash Thakur for Mohsin Khan</strong>.</p><p>Nisha: ""Watch out for Nic Pooran: the ever dangerous, clean striker"" --- As they say, he <a href=""https://www.espncricinfo.com/cricket-videos/ipl-2024-rcb-vs-lsg-mitchell-mcclenaghan-nicholas-pooran-is-not-fazed-by-captaincy-1427379"">isn't fazed by captaincy</a> either</p><p>""Rahul was used as Impact Sub by LSG in their last game, which makes <a href=""https://www.espncricinfo.com/cricket-videos/ipl-2024-rcb-vs-lsg-what-sort-of-role-will-kl-rahul-play-1427384"">our experts wonder</a> how they will use him today. As for RCB, <a href=""https://www.espncricinfo.com/cricket-videos/ipl-2024-time-for-rcb-to-review-their-overseas-picks-1427381"">Mitchell McClenaghan feels</a> they should slot in both Reece Topley and Lockie Ferguson into the playing XI.</p><p><strong>6.45pm</strong> RCB's batting hasn't quite fired, and they will hope it finally does today. That is what <a href=""https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-lucknow-super-giants-15th-match-1422133/match-preview"">Shashank Kishore's preview</a> states. After all, the likes of du Plessis and Maxwell are yet to kick into gear for the hosts. LSG, meanwhile, have concerns around their captain KL Rahul, who they are looking to only ease back into action. Rahul didn't keep wicket for much of training on the eve of the game, and stand-in captain <a href=""https://www.espncricinfo.com/story/ipl-2024-rcb-vs-lsg-kl-rahul-lsg-to-take-a-call-on-captain-closer-to-start-of-rcb-match-1427358"">Nicholas Pooran only said</a> ""we'll see how he goes"".</p><p><strong>6.30pm</strong> Hello and welcome to the Chinnaswamy. Not quite a fortress yet for Royal Challengers Bengaluru, who sit at No. 9 in the <a href=""https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/points-table-standings"">points table</a>. They have a tight win squeezed in between two losses where they fought before losing their way. That said, Lucknow Super Giants haven't started too well either. They won their second match by nearly the same margin as they lost the first. This is Himanshu saying hello, and I'll be with you or the first innings.</p>",
120,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,1,2,0,"Topley to de Kock, no run",False,False,False,379143,Quinton de Kock,0,2,461632,Reece Topley,0.2,0,0,0,422108,KL Rahul,0,0,,,,,,,,,,,,,False,"now de Kock goes driving far away from his body, but is beaten. This was on a length, and wide of off, with the ball angled in and straightening away",,
130,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,1,3,4,"Topley to de Kock, FOUR",True,False,False,379143,Quinton de Kock,4,3,461632,Reece Topley,0.3,0,4,0,422108,KL Rahul,0,0,,,,,,,,,,,,,False,"<strong>ahh, top edge flies over slip!</strong> Falls just short of the rope for a four. De Kock was beaten by the bounce there, with his bottom hand coming off as he shaped to pull at this shortish ball on off",,
140,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,1,4,0,"Topley to de Kock, no run",False,False,False,379143,Quinton de Kock,4,4,461632,Reece Topley,0.4,0,4,0,422108,KL Rahul,0,0,,,,,,,,,,,,,False,"another short delivery, and some good bounce again. This is pitched around sixth stump, as de Kock looks to pull but is beaten",,
150,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,1,5,4,"Topley to de Kock, FOUR",True,False,False,379143,Quinton de Kock,8,5,461632,Reece Topley,0.5,0,8,0,422108,KL Rahul,0,0,,,,,,,,,,,,,False,"flung away over cover-point! This is a fullish delivery in the channel outside off, as de Kock squats a little to loft that by slightly opening the face of the bat",,
160,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,1,6,4,"Topley to de Kock, FOUR",True,False,False,379143,Quinton de Kock,12,6,461632,Reece Topley,1.0,0,12,0,422108,KL Rahul,0,0,,,,,,,,,,,,,False,"punched to deep backward point! Again Topley bowled wide, although this was on the shorter side of a length. De Kock waited before pressing from deep in the crease to beat deep third to his left",,
11010,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,2,1,0,"Yash Dayal to Rahul, no run",False,False,False,422108,KL Rahul,0,1,1159720,Yash Dayal,0.1,0,0,0,379143,Quinton de Kock,12,6,461632.0,Reece Topley,1.0,0.0,12.0,0.0,,,,,,,False,"<strong>uff, superb effort by Kohli!</strong> He has saved a potential four there, as he dives full stretch to his left from over. Fullish ball angling across from Dayal and finishing just outside off, as Rahul drove with the full face of the bat","<p>Dayal from the other end. A slip for Rahul too, as Dayal comes from over the wicket.</p>",
11020,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,2,2,1,"Yash Dayal to Rahul, 1 run",False,False,False,422108,KL Rahul,1,2,1159720,Yash Dayal,0.2,0,1,0,379143,Quinton de Kock,12,6,461632.0,Reece Topley,1.0,0.0,12.0,0.0,,,,,,,False,"tickles this length ball on leg, which ends around middle after shaping away. Single to fine leg",,
11030,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,2,3,4,"Yash Dayal to de Kock, FOUR",True,False,False,379143,Quinton de Kock,16,7,1159720,Yash Dayal,0.3,0,5,0,422108,KL Rahul,1,2,461632.0,Reece Topley,1.0,0.0,12.0,0.0,,,,,,,False,"driven to deep point! More width for de Kock, as he spots this away swinging ball landing on a full length on sixth stump, and goes low to drive between point and extra cover","<p>Kaut: ""Expecting Faf to plan Kock's dismissal!""</p>",
11040,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,2,4,0,"Yash Dayal to de Kock, no run",False,False,False,379143,Quinton de Kock,16,8,1159720,Yash Dayal,0.4,0,5,0,422108,KL Rahul,1,2,461632.0,Reece Topley,1.0,0.0,12.0,0.0,,,,,,,False,"ohh, some extra bounce off a fullish length in the corridor. De Kock shouldered arms this time, and the ball zoomed up into the keeper's gloves",,
11050,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,2,5,1,"Yash Dayal to de Kock, 1 run",False,False,False,379143,Quinton de Kock,17,9,1159720,Yash Dayal,0.5,0,6,0,422108,KL Rahul,1,2,461632.0,Reece Topley,1.0,0.0,12.0,0.0,,,,,,,False,"misfield by the man behind point, as he tumbles to his left. There is a fielder at deep point, though, and he chases to his right, after de Kock slashes at this length ball wide of off",,
11060,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,2,6,1,"Yash Dayal to Rahul, 1 run",False,False,False,422108,KL Rahul,2,3,1159720,Yash Dayal,1.0,0,7,0,379143,Quinton de Kock,17,9,461632.0,Reece Topley,1.0,0.0,12.0,0.0,,,,,,,False,"angles this in, and bowls on a length just outside off as the ball swings in to finish on middle. Clipped to fine leg",<p>From around to Rahul</p>,
12010,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,3,1,0,"Mohammed Siraj to Rahul, no run",False,False,False,422108,KL Rahul,2,4,940973,Mohammed Siraj,0.1,0,0,0,379143,Quinton de Kock,17,9,1159720.0,Yash Dayal,1.0,0.0,7.0,0.0,,,,,,,False,"<strong>ahh, beats Rahul first ball!</strong> Bowls full and wide of off, angling it in though the ball moves away after pitching, with Rahul driving far away from his body",<p>Siraj into the attack. A wide-ish slip for him.</p>,"<p>VMK: ""You read here first. Quinton will score a ton today"" --- Quin-ton?!</p>"
12020,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,3,2,1,"Mohammed Siraj to Rahul, 1 run",False,False,False,422108,KL Rahul,3,5,940973,Mohammed Siraj,0.2,0,1,0,379143,Quinton de Kock,17,9,1159720.0,Yash Dayal,1.0,0.0,7.0,0.0,,,,,,,False,"there is a man at deep backward point, as Rahul drives at this length ball angling in but moving away after landing in the channel outside off",,
12030,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,3,3,0,"Mohammed Siraj to de Kock, no run",False,False,False,379143,Quinton de Kock,17,10,940973,Mohammed Siraj,0.3,0,1,0,422108,KL Rahul,3,5,1159720.0,Yash Dayal,1.0,0.0,7.0,0.0,,,,,,,False,"leading edge... but falls well short of mid-off! He looked to clip but seemed to have closed the face of the bat too early, with this length ball landing on leg and moving away a bit",,
12040,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,3,4,6,"Mohammed Siraj to de Kock, SIX",True,False,False,379143,Quinton de Kock,23,11,940973,Mohammed Siraj,0.4,0,7,0,422108,KL Rahul,3,5,1159720.0,Yash Dayal,1.0,0.0,7.0,0.0,,,,,,,False,"into the first tier! A pick-up shot, typical of de Kock. He lets this length ball on his pads arrive, before swinging through the line to hit over fine leg",,
12050,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,3,5,6,"Mohammed Siraj to de Kock, SIX",True,False,False,379143,Quinton de Kock,29,12,940973,Mohammed Siraj,0.5,0,13,0,422108,KL Rahul,3,5,1159720.0,Yash Dayal,1.0,0.0,7.0,0.0,,,,,,,False,"over deep backward square leg! Siraj goes on a length again, although this one is on middle and leg. De Kock is deep in the crease, and gets his front leg out of the way to dispatch the ball",,
12060,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,3,6,0,"Mohammed Siraj to de Kock, no run",False,False,False,379143,Quinton de Kock,29,13,940973,Mohammed Siraj,1.0,0,13,0,422108,KL Rahul,3,5,1159720.0,Yash Dayal,1.0,0.0,7.0,0.0,,,,,,,False,"ahh, nice comeback by Siraj! Fires in a yorker on fifth stump, and de Kock gets his bat down to jam it back towards the bowler",,
13020,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,4,1,1,"Maxwell to Rahul, 1 run",False,False,False,422108,KL Rahul,4,6,325026,Glenn Maxwell,0.1,0,2,0,379143,Quinton de Kock,29,13,940973.0,Mohammed Siraj,1.0,0.0,13.0,0.0,,,,,,,False,nudges this length ball on the stumps wide of mid-on for a quick single,,
13010,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,4,1,1,"Maxwell to Rahul, 1 wide",False,True,False,422108,KL Rahul,3,5,325026,Glenn Maxwell,0.0,0,1,0,379143,Quinton de Kock,29,13,940973.0,Mohammed Siraj,1.0,0.0,13.0,0.0,,,,,,,False,"bowls on a shortish length on middle, and the turn takes it down the leg side, as Rahul misses his attempted clip. Wide called",<p>Maxwell brought in. Fielders out at deep midwicket and fine leg.</p>,
13030,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,4,2,1,"Maxwell to de Kock, 1 run",False,False,False,379143,Quinton de Kock,30,14,325026,Glenn Maxwell,0.2,0,3,0,422108,KL Rahul,4,6,940973.0,Mohammed Siraj,1.0,0.0,13.0,0.0,,,,,,,False,"slows it down, and bowls full on off. Pushed wide of mid-off for a single","<p>From around to de Kock, with a deep extra cover in place</p>",
13040,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,4,3,0,"Maxwell to Rahul, no run",False,False,False,422108,KL Rahul,4,7,325026,Glenn Maxwell,0.3,0,3,0,379143,Quinton de Kock,30,14,940973.0,Mohammed Siraj,1.0,0.0,13.0,0.0,,,,,,,False,"he backs away early, and Maxwell goes on a full length on middle. Turns in to end outside leg, and is pushed to cover","<p>Sandeep: ""Want KL to score big and quick. But also would love to see Siraj breaking the stumps. Sigh! Struggles of being a fan of the national side during IPL""</p>",
13050,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,4,4,0,"Maxwell to Rahul, no run",False,False,False,422108,KL Rahul,4,8,325026,Glenn Maxwell,0.4,0,3,0,379143,Quinton de Kock,30,14,940973.0,Mohammed Siraj,1.0,0.0,13.0,0.0,,,,,,,False,"steps out, and ends up tucking this fullish ball on leg to mid-on",,
13060,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,4,5,1,"Maxwell to Rahul, 1 run",False,False,False,422108,KL Rahul,5,9,325026,Glenn Maxwell,0.5,0,4,0,379143,Quinton de Kock,30,14,940973.0,Mohammed Siraj,1.0,0.0,13.0,0.0,,,,,,,False,"goes deep in the crease, and clips this length ball on middle and off to deep square leg",,
13070,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,4,6,0,"Maxwell to de Kock, no run",False,False,False,379143,Quinton de Kock,30,15,325026,Glenn Maxwell,1.0,0,4,0,422108,KL Rahul,5,9,940973.0,Mohammed Siraj,1.0,0.0,13.0,0.0,,,,,,,False,"on a length on middle and off, and clipped to square leg. Rahul sends de Kock back after an attempted single",,
14010,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,5,1,1,"Yash Dayal to Rahul, 1 run",False,False,False,422108,KL Rahul,6,10,1159720,Yash Dayal,1.1,0,8,0,379143,Quinton de Kock,30,15,325026.0,Glenn Maxwell,1.0,0.0,4.0,0.0,,,,,,,False,"on a length on middle, and angling across. Punched to mid-off's right to keep ticking",<p>Dayal replaces Siraj</p>,
14020,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,5,2,0,"Yash Dayal to de Kock, no run",False,False,False,379143,Quinton de Kock,30,16,1159720,Yash Dayal,1.2,0,8,0,422108,KL Rahul,6,10,325026.0,Glenn Maxwell,1.0,0.0,4.0,0.0,,,,,,,False,"ahh, de Kock shaped to scoop, but saw the ball being on a length, and wide of off. He then switched to try and guide it towards deep third, but was beaten",,
14030,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,5,3,0,"Yash Dayal to de Kock, no run",False,False,False,379143,Quinton de Kock,30,17,1159720,Yash Dayal,1.3,0,8,0,422108,KL Rahul,6,10,325026.0,Glenn Maxwell,1.0,0.0,4.0,0.0,,,,,,,False,"attempts to loft, but is beaten. This is angled in on a full length around seventh stump, and moves away as de Kock is beaten again",,
14040,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,5,4,1,"Yash Dayal to de Kock, 1 run",False,False,False,379143,Quinton de Kock,31,18,1159720,Yash Dayal,1.4,0,9,0,422108,KL Rahul,6,10,325026.0,Glenn Maxwell,1.0,0.0,4.0,0.0,,,,,,,False,"gets the toe end of the bat towards point! Dayal takes pace off and goes slower bouncer at 108kph only. The ball pitches just outside off and climbs on considerably, with de Kock's attempted pull not finding any timing",,
14050,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,5,5,6,"Yash Dayal to Rahul, SIX",True,False,False,422108,KL Rahul,12,11,1159720,Yash Dayal,1.5,0,15,0,379143,Quinton de Kock,31,18,325026.0,Glenn Maxwell,1.0,0.0,4.0,0.0,,,,,,,False,"<strong>the shot of the day!</strong> This looked very elegant, as he launched this full ball around fifth stump. It was angled in, and Rahul went over the bowler's head with the full face of the bat",<p>From around to Rahul</p>,
14060,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,5,6,2,"Yash Dayal to Rahul, 2 runs",False,False,False,422108,KL Rahul,14,12,1159720,Yash Dayal,2.0,0,17,0,379143,Quinton de Kock,31,18,325026.0,Glenn Maxwell,1.0,0.0,4.0,0.0,,,,,,,False,"gets across, and escapes getting out, with the ball coming from nowhere near the middle of the bat. He went lofting at this fullish ball wide of off which was angled in, and sent it over the bowler's head. Maxwell chased it and pulled the ball back last moment, as the batters ran two",,
15010,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,6,1,1,"Maxwell to de Kock, 1 run",False,False,False,379143,Quinton de Kock,32,19,325026,Glenn Maxwell,1.1,0,5,0,422108,KL Rahul,14,12,1159720.0,Yash Dayal,2.0,0.0,17.0,0.0,,,,,,,False,"length ball on off, and quicker. Clipped to square leg",,
15020,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,6,2,6,"Maxwell to Rahul, SIX",True,False,False,422108,KL Rahul,20,13,325026,Glenn Maxwell,1.2,0,11,0,379143,Quinton de Kock,32,19,1159720.0,Yash Dayal,2.0,0.0,17.0,0.0,,,,,,,False,"<strong>six despite Patidar getting a hand!</strong> He was at fine leg, and threw himself to his right. He leapt well too, but the ball dropped off his right hand. Rahul went sweeping at this full ball angled into middle, and absolutely thumped it",,
15030,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,6,3,0,"Maxwell to Rahul, OUT",False,False,False,422108,KL Rahul,20,14,325026,Glenn Maxwell,1.3,0,11,1,379143,Quinton de Kock,32,19,1159720.0,Yash Dayal,2.0,0.0,17.0,0.0,422108.0,KL Rahul,Glenn Maxwell,20.0,14.0,KL Rahul c Dagar b Maxwell 20 (26m 14b 0x4 2x6) SR: 142.85,False,"<strong>taken at extra cover!</strong> Dagar keeps his eyes on the ball, which Rahul sent ballooning off outside half of the bat, and took it in front of his chest. Maxwell pulled his length back to go short and slightly wide of off. Rahul was in the mood for more, and got his front leg out of the way in trying to swat it away. But there was good bounce for the bowler, and the ball skied up for a catch",,
15040,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,6,4,0,"Maxwell to Padikkal, no run",False,False,False,1119026,Devdutt Padikkal,0,1,325026,Glenn Maxwell,1.4,0,11,1,379143,Quinton de Kock,32,19,1159720.0,Yash Dayal,2.0,0.0,17.0,0.0,,,,,,,False,"dips this fullish ball on middle and off, which turns away a bit. Pushed towards point, and sent back by de Kock",<p>Padikkal at No. 3. Maxwell from around.</p>,
15050,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,6,5,0,"Maxwell to Padikkal, no run",False,False,False,1119026,Devdutt Padikkal,0,2,325026,Glenn Maxwell,1.5,0,11,1,379143,Quinton de Kock,32,19,1159720.0,Yash Dayal,2.0,0.0,17.0,0.0,,,,,,,False,"quicker, and on a fullish length on off. Again turns away a bit, and is punched to point",,
15060,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,6,6,1,"Maxwell to Padikkal, 1 run",False,False,False,1119026,Devdutt Padikkal,1,3,325026,Glenn Maxwell,2.0,0,12,1,379143,Quinton de Kock,32,19,1159720.0,Yash Dayal,2.0,0.0,17.0,0.0,,,,,,,False,"on the bounce to Dagar at fine leg! He moved to his left to try and cover some ground, but the ball still fell well short, as Padikkal went sweeping at this full ball angled into his pads",,
16010,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,7,1,1,"Topley to Padikkal, 1 run",False,False,False,1119026,Devdutt Padikkal,2,4,461632,Reece Topley,1.1,0,13,0,379143,Quinton de Kock,32,19,325026.0,Glenn Maxwell,2.0,0.0,12.0,1.0,,,,,,,False,"guides this fullish ball just outside off to deep third, as he stands on leg stump to Topley",<p>Topley back</p>,
16020,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,7,2,2,"Topley to de Kock, 2 runs",False,False,False,379143,Quinton de Kock,34,20,461632,Reece Topley,1.2,0,15,0,1119026,Devdutt Padikkal,2,4,325026.0,Glenn Maxwell,2.0,0.0,12.0,1.0,,,,,,,False,"<strong>ohh, tough catch dropped by Maxwell!</strong> He was back-pedalling, with his eyes on the ball, and the ball dropping beside his right shoulder. He went with his right hand only, although I felt he could have used both hands. De Kock went lofting at this fullish ball just outside off, but didn't time it",,
16030,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,7,3,0,"Topley to de Kock, no run",False,False,False,379143,Quinton de Kock,34,21,461632,Reece Topley,1.3,0,15,0,1119026,Devdutt Padikkal,2,4,325026.0,Glenn Maxwell,2.0,0.0,12.0,1.0,,,,,,,False,"length ball outside off. Went slogging again, but was beaten",,
16040,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,7,4,1,"Topley to de Kock, 1 run",False,False,False,379143,Quinton de Kock,35,22,461632,Reece Topley,1.4,0,16,0,1119026,Devdutt Padikkal,2,4,325026.0,Glenn Maxwell,2.0,0.0,12.0,1.0,,,,,,,False,"slower ball, and short of a length on fifth stump. Pulled forcefully to deep square leg",,
16050,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,7,5,0,"Topley to Padikkal, no run",False,False,False,1119026,Devdutt Padikkal,2,5,461632,Reece Topley,1.5,0,16,0,379143,Quinton de Kock,35,22,325026.0,Glenn Maxwell,2.0,0.0,12.0,1.0,,,,,,,False,"<strong>ahh, good pace and bounce!</strong> He went on a length just outside off while angling it in at 137kph, with Padikkal getting squared up and beaten on the outside edge",,
16060,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,7,6,1,"Topley to Padikkal, 1 run",False,False,False,1119026,Devdutt Padikkal,3,6,461632,Reece Topley,2.0,0,17,0,379143,Quinton de Kock,35,22,325026.0,Glenn Maxwell,2.0,0.0,12.0,1.0,,,,,,,False,"change of pace, and on a length slightly wide of off. He waits for it to come, before tickling it to deep third",,
17010,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,8,1,1,"Maxwell to Padikkal, 1 run",False,False,False,1119026,Devdutt Padikkal,4,7,325026,Glenn Maxwell,2.1,0,13,1,379143,Quinton de Kock,35,22,461632.0,Reece Topley,2.0,0.0,17.0,0.0,,,,,,,False,"slow, and full on middle and off. Driven to long-off",<p>Maxwell into his third over of the spell</p>,
17020,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,8,2,1,"Maxwell to de Kock, 1 run",False,False,False,379143,Quinton de Kock,36,23,325026,Glenn Maxwell,2.2,0,14,1,1119026,Devdutt Padikkal,4,7,461632.0,Reece Topley,2.0,0.0,17.0,0.0,,,,,,,False,"on a length around fifth stump, with a hint of turn away. Clipped wide of long-on from deep in the crease",,
17030,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,8,3,0,"Maxwell to Padikkal, no run",False,False,False,1119026,Devdutt Padikkal,4,8,325026,Glenn Maxwell,2.3,0,14,1,379143,Quinton de Kock,36,23,461632.0,Reece Topley,2.0,0.0,17.0,0.0,,,,,,,False,"he goes sweeping at this full ball angled into leg, but gets an inside edge on to his pad",,
17040,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,8,4,1,"Maxwell to Padikkal, 1 run",False,False,False,1119026,Devdutt Padikkal,5,9,325026,Glenn Maxwell,2.4,0,15,1,379143,Quinton de Kock,36,23,461632.0,Reece Topley,2.0,0.0,17.0,0.0,,,,,,,False,"fullish ball on middle and leg, and he goes deep in the crease to whip behind square",,
17050,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,8,5,0,"Maxwell to de Kock, no run",False,False,False,379143,Quinton de Kock,36,24,325026,Glenn Maxwell,2.5,0,15,1,1119026,Devdutt Padikkal,5,9,461632.0,Reece Topley,2.0,0.0,17.0,0.0,,,,,,,False,"ahh, this hurries on to him and goes on with the angle on to the stumps off a length. Punched to point",,
17060,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,8,6,0,"Maxwell to de Kock, no run",False,False,False,379143,Quinton de Kock,36,25,325026,Glenn Maxwell,3.0,0,15,1,1119026,Devdutt Padikkal,5,9,461632.0,Reece Topley,2.0,0.0,17.0,0.0,,,,,,,False,"slows it down, as de Kock looks to nudge but is beaten. Maxwell appeals for lbw, but it's turned down. That seemed to be heading down the leg side too, with de Kock playing it from middle and leg",,"<p>Elsewhere, FIVE Indians are aiming to be world champions in Chess. Their journey begins at the FIDE Candidates tournament tomorrow, which decides who can challenge the reigning champion - here's <a href=""https://www.espn.in/chess/story/_/id/39858735/fide-candidates-2024-format-schedule-favourites-all-need-know"" target=""_blank"">all you need to know</a>.</p><p><strong>Time-out</strong></p>"
18010,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,9,1,1,"Mohammed Siraj to Padikkal, 1 run",False,False,False,1119026,Devdutt Padikkal,6,10,940973,Mohammed Siraj,1.1,0,14,0,379143,Quinton de Kock,36,25,325026.0,Glenn Maxwell,3.0,0.0,15.0,1.0,,,,,,,False,"short of a length on leg and moving away, and clipped to deep square leg",<p>Siraj will continue</p>,
18020,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,9,2,0,"Mohammed Siraj to de Kock, no run",False,False,False,379143,Quinton de Kock,36,26,940973,Mohammed Siraj,1.2,0,14,0,1119026,Devdutt Padikkal,6,10,325026.0,Glenn Maxwell,3.0,0.0,15.0,1.0,,,,,,,False,"uff, nice pace and bounce! On the shorter side of a length on middle, and angling away, as de Kock looked to ramp but missed, with the ball rushing over his bat",,
18030,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,9,3,6,"Mohammed Siraj to de Kock, SIX",True,False,False,379143,Quinton de Kock,42,27,940973,Mohammed Siraj,1.3,0,20,0,1119026,Devdutt Padikkal,6,10,325026.0,Glenn Maxwell,3.0,0.0,15.0,1.0,,,,,,,False,"clubbed over long-on! On a length on middle, and this one moves away again, but de Kock is deep in the crease, with his front leg out of the way. Big six for him",,
18040,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,9,4,1,"Mohammed Siraj to de Kock, 1 run",False,False,False,379143,Quinton de Kock,43,28,940973,Mohammed Siraj,1.4,0,21,0,1119026,Devdutt Padikkal,6,10,325026.0,Glenn Maxwell,3.0,0.0,15.0,1.0,,,,,,,False,"low full angling across, and finishing around sixth stump. He goes low to slice it to deep third",,
18080,2024.0,1422133,RCB v LSG,RCB,LSG,LSG,1,9,5,0,"Mohammed Siraj to Padikkal, OUT",False,False,False,1119026,Devdutt Padikkal,6,11,940973,Mohammed Siraj,1.5,0,24,1,379143,Quinton de Kock,43,28,325026.0,Glenn Maxwell,3.0,0.0,15.0,1.0,1119026.0,Devdutt Padikkal,Mohammed Siraj,6.0,11.0,D Padikkal c &dagger;Anuj Rawat b Mohammed Siraj 6 (14m 11b 0x4 0x6) SR: 54.54,False,"<strong>taken by Rawat running back!</strong> He turned around and started chasing the ball, going down on his haunches to take the ball which was dropping over his head, taking it just over his face. Rawat didn't get distracted by deep third running forward either. Siraj went for a back-of-a-length ball this time, landing it on leg. Padikkal cleared his front leg, and went for the pull, but only managed to get a top edge",,
